NÚMERO;DESCRIPCIÓN;SEDE;CIUDAD; PRECIO VENTA 
PSICO-1;PRUEBA PSICOSENSOMETRICA;;ESPINAL;63.000
PSICO-1;PRUEBA PSICOSENSOMETRICA;;FLORENCIA;67.500
PSICO-1;PRUEBA PSICOSENSOMETRICA;;FUNZA II;74.950
PSICO-1;PRUEBA PSICOSENSOMETRICA;;IBAGUE;48.450
PSICO-1;PRUEBA PSICOSENSOMETRICA;;IPIALES I;53.800
PSICO-1;PRUEBA PSICOSENSOMETRICA;;LORICA;82.300
PSICO-1;PRUEBA PSICOSENSOMETRICA;;MADRID II;74.950
PSICO-1;PRUEBA PSICOSENSOMETRICA;;MANIZALES 3;82.600
PSICO-1;PRUEBA PSICOSENSOMETRICA;;MONTELIBANO;101.550
PSICO-1;PRUEBA PSICOSENSOMETRICA;;MONTERIA;81.850
PSICO-1;PRUEBA PSICOSENSOMETRICA;;MOSQUERA;77.600
PSICO-1;PRUEBA PSICOSENSOMETRICA;;NEIVA;78.000
PSICO-1;PRUEBA PSICOSENSOMETRICA;;OCAÑA;149.050
PSICO-1;PRUEBA PSICOSENSOMETRICA;;PASTO;64.250
PSICO-1;PRUEBA PSICOSENSOMETRICA;;PEREIRA;68.800
PSICO-1;PRUEBA PSICOSENSOMETRICA;;PITALITO;52.300
PSICO-1;PRUEBA PSICOSENSOMETRICA;;PLANETA RICA;110.800
PSICO-1;PRUEBA PSICOSENSOMETRICA;;POPAYAN;73.300
PSICO-1;PRUEBA PSICOSENSOMETRICA;;PUERTO ASIS;61.500
PSICO-1;PRUEBA PSICOSENSOMETRICA;;PUERTO BERRIO;107.400
PSICO-1;PRUEBA PSICOSENSOMETRICA;;PUERTO GAITAN;51.450
PSICO-1;PRUEBA PSICOSENSOMETRICA;;PUERTO TEJADA;92.250
PSICO-1;PRUEBA PSICOSENSOMETRICA;;QUIBDO;162.100
PSICO-1;PRUEBA PSICOSENSOMETRICA;;RIOHACHA;141.000
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SAN ANDRES- ISLA;69.200
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SAN GIL;53.100
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SAN JOSE DEL GUAVIARE;96.800
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SANTA MARTA;55.900
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SEGOVIA;107.000
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SINCELEJO;87.600
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SOACHA;41.500
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SOGAMOSO;99.900
PSICO-1;PRUEBA PSICOSENSOMETRICA;;SOLEDAD;61.200
PSICO-1;PRUEBA PSICOSENSOMETRICA;;TOCANCIPA;72.650
PSICO-1;PRUEBA PSICOSENSOMETRICA;;TULUA;63.100
PSICO-1;PRUEBA PSICOSENSOMETRICA;;TURBO;54.950
PSICO-1;PRUEBA PSICOSENSOMETRICA;;VALLEDUPAR;73.050
PSICO-1;PRUEBA PSICOSENSOMETRICA;;VILLAVICENCIO;71.050
PSICO-1;PRUEBA PSICOSENSOMETRICA;;YOPAL;85.500
PSICO-15;PRUEBA PSICOTECNICA 16PF;;CARTAGENA;78.450
PSICO-15;PRUEBA PSICOTECNICA 16PF;;IBAGUE;47.200
PSICO-15;PRUEBA PSICOTECNICA 16PF;;RIOHACHA;134.300
PSICO-15;PRUEBA PSICOTECNICA 16PF;;VALLEDUPAR;130.400
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;ARMENIA;50.800
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;BARRANQUILLA II;101.600
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;BUCARAMANGA 3;67.850
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;CARTAGENA;97.100
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;CARTAGO;64.250
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;CHIA;55.450
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;CUCUTA;78.400
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;DUITAMA;32.550
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;IBAGUE;47.200
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;MOSQUERA;46.100
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;NEIVA;62.050
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;PASTO;68.700
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;PEREIRA;71.050
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;PLANETA RICA;33.100
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;POPAYAN;84.100
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;PUERTO TEJADA;195.600
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;RIOHACHA;75.900
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;SANTA MARTA;55.500
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;SINCELEJO;55.550
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;SOGAMOSO;70.400
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;TUNJA;48.200
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;VILLAVICENCIO;87.050
PSICO-3;EXAMEN PSICOLOGICO - EVALUACION PSICOLOGICA;;YOPAL;85.500
PSICO-9;TEST DE CLAUSTROFOBIA;;AGUACHICA;43.500
PSICO-9;TEST DE CLAUSTROFOBIA;;APARTADO;71.050
PSICO-9;TEST DE CLAUSTROFOBIA;;ARMENIA;61.500
PSICO-9;TEST DE CLAUSTROFOBIA;;BARRANCABERMEJA;67.850
PSICO-9;TEST DE CLAUSTROFOBIA;;BARRANQUILLA II;60.100
PSICO-9;TEST DE CLAUSTROFOBIA;;BUCARAMANGA 3;43.500
PSICO-9;TEST DE CLAUSTROFOBIA;;BUENAVENTURA;127.700
PSICO-9;TEST DE CLAUSTROFOBIA;;BUGA;45.600
PSICO-9;TEST DE CLAUSTROFOBIA;;CAJICA;45.000
PSICO-9;TEST DE CLAUSTROFOBIA;;CARTAGENA;92.800
PSICO-9;TEST DE CLAUSTROFOBIA;;CAUCASIA;42.000
PSICO-9;TEST DE CLAUSTROFOBIA;;CHIA;62.350
PSICO-9;TEST DE CLAUSTROFOBIA;;CUCUTA;81.650
PSICO-9;TEST DE CLAUSTROFOBIA;;DUITAMA;32.000
PSICO-9;TEST DE CLAUSTROFOBIA;;ESPINAL;64.150
PSICO-9;TEST DE CLAUSTROFOBIA;;IBAGUE;51.650
PSICO-9;TEST DE CLAUSTROFOBIA;;MADRID II;39.100
PSICO-9;TEST DE CLAUSTROFOBIA;;MANIZALES 3;75.900
PSICO-9;TEST DE CLAUSTROFOBIA;;MONTELIBANO;42.000
PSICO-9;TEST DE CLAUSTROFOBIA;;MONTERIA;100.950
PSICO-9;TEST DE CLAUSTROFOBIA;;MOSQUERA;40.200
PSICO-9;TEST DE CLAUSTROFOBIA;;NEIVA;42.100
PSICO-9;TEST DE CLAUSTROFOBIA;;OCAÑA;60.000
PSICO-9;TEST DE CLAUSTROFOBIA;;PASTO;70.000
PSICO-9;TEST DE CLAUSTROFOBIA;;PEREIRA;60.850
PSICO-9;TEST DE CLAUSTROFOBIA;;PITALITO;43.500
PSICO-9;TEST DE CLAUSTROFOBIA;;PLANETA RICA;42.000
PSICO-9;TEST DE CLAUSTROFOBIA;;POPAYAN;81.500
PSICO-9;TEST DE CLAUSTROFOBIA;;PUERTO BERRIO;45.000
PSICO-9;TEST DE CLAUSTROFOBIA;;PUERTO GAITAN;43.500
PSICO-9;TEST DE CLAUSTROFOBIA;;PUERTO TEJADA;174.400
PSICO-9;TEST DE CLAUSTROFOBIA;;SAN GIL;43.500
PSICO-9;TEST DE CLAUSTROFOBIA;;SANTA MARTA;55.050
PSICO-9;TEST DE CLAUSTROFOBIA;;SEGOVIA;110.700
PSICO-9;TEST DE CLAUSTROFOBIA;;SINCELEJO;27.250
PSICO-9;TEST DE CLAUSTROFOBIA;;SOACHA;48.350
PSICO-9;TEST DE CLAUSTROFOBIA;;SOGAMOSO;82.100
PSICO-9;TEST DE CLAUSTROFOBIA;;TOCANCIPA;67.500
PSICO-9;TEST DE CLAUSTROFOBIA;;TULUA;50.800
PSICO-9;TEST DE CLAUSTROFOBIA;;TUMACO;52.000
PSICO-9;TEST DE CLAUSTROFOBIA;;TURBO;162.100
PSICO-9;TEST DE CLAUSTROFOBIA;;VALLEDUPAR;65.300
PSICO-9;TEST DE CLAUSTROFOBIA;;VILLAVICENCIO;76.500
PSICO-9;TEST DE CLAUSTROFOBIA;;YOPAL;45.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;ACACIAS;146.200
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;AGUACHICA;89.600
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;APARTADO;234.200
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;ARAUCA;142.900
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;ARMENIA;126.400
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;BARBOSA SANTANDER;137.500
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;BARRANCABERMEJA;91.400
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;BARRANQUILLA II;122.300
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;BUCARAMANGA 3;79.200
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;BUENAVENTURA;231.600
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;BUGA;114.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;CAJICA;230.100
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;CARTAGENA;137.200
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;CARTAGO;95.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;CAUCASIA;200.050
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;CHIA;228.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;CUCUTA;114.800
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;DUITAMA;107.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;ESPINAL;110.700
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;FUNZA II;117.350
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;IBAGUE;82.700
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;IPIALES I;108.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;LORICA;130.100
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;MADRID II;117.350
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;MANIZALES 3;122.300
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;MONTELIBANO;200.050
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;MONTERIA;119.300
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;MOSQUERA;117.200
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;NEIVA;102.500
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;OCAÑA;173.500
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;PASTO;87.600
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;PEREIRA;101.550
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;PITALITO;116.900
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;PLANETA RICA;207.800
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;POPAYAN;157.200
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;PUERTO BERRIO;164.650
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;PUERTO CARREÑO;396.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;PUERTO GAITAN;116.600
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;QUIBDO;246.700
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;RIOHACHA;127.700
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;SAN GIL;105.400
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;SANTA MARTA;105.200
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;SEGOVIA;218.900
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;SINCELEJO;144.100
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;SOGAMOSO;122.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;SOLEDAD;100.100
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;TOCANCIPA;145.400
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;TULUA;83.700
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;TUMACO;144.300
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;TUNJA;116.000
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;TURBO;237.300
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;VALLEDUPAR;73.050
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;VILLAVICENCIO;104.550
RX-1;RADIOGRAFIA DE COLUMNA LUMBOSACRA AP Y LATERAL;;YOPAL;127.700
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;APARTADO;249.350
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;ARMENIA;120.750
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;BARRANCABERMEJA;78.350
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;BARRANQUILLA II;98.600
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;BUCARAMANGA 3;83.850
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;BUENAVENTURA;166.500
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;CAJICA;145.300
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;CARTAGENA;128.050
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;CAUCASIA;187.600
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;CHIA;130.950
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;CUCUTA;76.350
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;DUITAMA;99.450
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;ESPINAL;116.100
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;IBAGUE;80.050
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;LORICA;130.100
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;MONTELIBANO;187.600
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;MONTERIA;111.650
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;MOSQUERA;111.750
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;NEIVA;111.300
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;PASTO;88.000
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;PEREIRA;103.500
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;RIOHACHA;83.100
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;SEGOVIA;197.800
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;SINCELEJO;144.100
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;SOGAMOSO;99.900
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;SOLEDAD;100.100
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;TOCANCIPA;67.400
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;TUNJA;116.000
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;VALLEDUPAR;69.450
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;VILLAVICENCIO;99.350
RX-2;RADIOGRAFIA DE TORAX (PA O AP Y LATERAL DECUBITO LATERAL OBLICUAS O LATERAL;;YOPAL;127.550
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;BARRANCABERMEJA;184.900
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;BARRANQUILLA II;137.300
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;BUCARAMANGA 3;68.000
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;BUGA;137.100
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;CHIA;228.000
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;CUCUTA;110.700
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;DUITAMA;204.000
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;PASTO;106.000
RX-36;ECOGRAFIA TEJIDOS BLANDOS PARED ABDOMINAL;;VILLAVICENCIO;124.000
RX-6;RADIOGRAFIA DE COLUMNA DORSO LUMBAR;;ARMENIA;120.400
RX-6;RADIOGRAFIA DE COLUMNA DORSO LUMBAR;;MONTERIA;121.100
RX-6;RADIOGRAFIA DE COLUMNA DORSO LUMBAR;;NEIVA;119.250
RX-6;RADIOGRAFIA DE COLUMNA DORSO LUMBAR;;PASTO;81.850
TR-1;ESPIROMETRIA OCUPACIONAL;;ACACIAS;36.100
TR-1;ESPIROMETRIA OCUPACIONAL;;AGUACHICA;32.150
TR-1;ESPIROMETRIA OCUPACIONAL;;APARTADO;76.200
TR-1;ESPIROMETRIA OCUPACIONAL;;ARAUCA;48.350
TR-1;ESPIROMETRIA OCUPACIONAL;;ARMENIA;48.350
TR-1;ESPIROMETRIA OCUPACIONAL;;BARRANCABERMEJA;21.800
TR-1;ESPIROMETRIA OCUPACIONAL;;BARRANQUILLA II;23.600
TR-1;ESPIROMETRIA OCUPACIONAL;;BUCARAMANGA 3;24.000
TR-1;ESPIROMETRIA OCUPACIONAL;;BUENAVENTURA;66.400
TR-1;ESPIROMETRIA OCUPACIONAL;;BUGA;33.500
TR-1;ESPIROMETRIA OCUPACIONAL;;CAJICA;29.400
TR-1;ESPIROMETRIA OCUPACIONAL;;CARTAGENA;33.100
TR-1;ESPIROMETRIA OCUPACIONAL;;CARTAGO;39.550
TR-1;ESPIROMETRIA OCUPACIONAL;;CAUCASIA;50.900
TR-1;ESPIROMETRIA OCUPACIONAL;;CHIA;34.450
TR-1;ESPIROMETRIA OCUPACIONAL;;CUCUTA;30.450
TR-1;ESPIROMETRIA OCUPACIONAL;;DUITAMA;34.800
TR-1;ESPIROMETRIA OCUPACIONAL;;ESPINAL;95.400
TR-1;ESPIROMETRIA OCUPACIONAL;;FLORENCIA;50.700
TR-1;ESPIROMETRIA OCUPACIONAL;;FUNZA II;29.700
TR-1;ESPIROMETRIA OCUPACIONAL;;IBAGUE;43.500
TR-1;ESPIROMETRIA OCUPACIONAL;;IPIALES I;60.000
TR-1;ESPIROMETRIA OCUPACIONAL;;LORICA;38.800
TR-1;ESPIROMETRIA OCUPACIONAL;;MADRID II;29.700
TR-1;ESPIROMETRIA OCUPACIONAL;;MANIZALES 3;31.000
TR-1;ESPIROMETRIA OCUPACIONAL;;MONTELIBANO;50.900
TR-1;ESPIROMETRIA OCUPACIONAL;;MONTERIA;38.300
TR-1;ESPIROMETRIA OCUPACIONAL;;MOSQUERA;32.400
TR-1;ESPIROMETRIA OCUPACIONAL;;NEIVA;32.150
TR-1;ESPIROMETRIA OCUPACIONAL;;OCAÑA;43.500
TR-1;ESPIROMETRIA OCUPACIONAL;;PASTO;50.250
TR-1;ESPIROMETRIA OCUPACIONAL;;PEREIRA;39.000
TR-1;ESPIROMETRIA OCUPACIONAL;;PITALITO;43.500
TR-1;ESPIROMETRIA OCUPACIONAL;;PLANETA RICA;51.450
TR-1;ESPIROMETRIA OCUPACIONAL;;POPAYAN;44.500
TR-1;ESPIROMETRIA OCUPACIONAL;;PUERTO ASIS;54.850
TR-1;ESPIROMETRIA OCUPACIONAL;;PUERTO BERRIO;43.000
TR-1;ESPIROMETRIA OCUPACIONAL;;PUERTO GAITAN;22.400
TR-1;ESPIROMETRIA OCUPACIONAL;;PUERTO TEJADA;48.350
TR-1;ESPIROMETRIA OCUPACIONAL;;QUIBDO;61.500
TR-1;ESPIROMETRIA OCUPACIONAL;;RIOHACHA;40.100
TR-1;ESPIROMETRIA OCUPACIONAL;;SAN GIL;24.000
TR-1;ESPIROMETRIA OCUPACIONAL;;SANTA MARTA;28.900
TR-1;ESPIROMETRIA OCUPACIONAL;;SANTAFE DE ANTIOQUIA;71.900
TR-1;ESPIROMETRIA OCUPACIONAL;;SEGOVIA;34.700
TR-1;ESPIROMETRIA OCUPACIONAL;;SINCELEJO;37.950
TR-1;ESPIROMETRIA OCUPACIONAL;;SOACHA;26.950
TR-1;ESPIROMETRIA OCUPACIONAL;;SOGAMOSO;50.700
TR-1;ESPIROMETRIA OCUPACIONAL;;SOLEDAD;19.100
TR-1;ESPIROMETRIA OCUPACIONAL;;TOCANCIPA;26.650
TR-1;ESPIROMETRIA OCUPACIONAL;;TULUA;35.300
TR-1;ESPIROMETRIA OCUPACIONAL;;TUMACO;53.100
TR-1;ESPIROMETRIA OCUPACIONAL;;TUNJA;26.700
TR-1;ESPIROMETRIA OCUPACIONAL;;VALLEDUPAR;32.700
TR-1;ESPIROMETRIA OCUPACIONAL;;VILLAVICENCIO;32.150
TR-1;ESPIROMETRIA OCUPACIONAL;;YOPAL;32.100
VAC-1;VACUNA ANTITETANICA;;ACACIAS;36.100
VAC-1;VACUNA ANTITETANICA;;AGUACHICA;51.200
VAC-1;VACUNA ANTITETANICA;;APARTADO;93.900
VAC-1;VACUNA ANTITETANICA;;ARMENIA;39.200
VAC-1;VACUNA ANTITETANICA;;BARRANCABERMEJA;31.800
VAC-1;VACUNA ANTITETANICA;;BARRANQUILLA II;54.400
VAC-1;VACUNA ANTITETANICA;;BUCARAMANGA 3;42.950
VAC-1;VACUNA ANTITETANICA;;BUGA;56.000
VAC-1;VACUNA ANTITETANICA;;CAJICA;46.400
VAC-1;VACUNA ANTITETANICA;;CARTAGENA;54.400
VAC-1;VACUNA ANTITETANICA;;CARTAGO;23.350
VAC-1;VACUNA ANTITETANICA;;CAUCASIA;34.250
VAC-1;VACUNA ANTITETANICA;;CHIA;42.300
VAC-1;VACUNA ANTITETANICA;;CUCUTA;41.300
VAC-1;VACUNA ANTITETANICA;;DUITAMA;40.000
VAC-1;VACUNA ANTITETANICA;;ESPINAL;48.200
VAC-1;VACUNA ANTITETANICA;;FLORENCIA;45.400
VAC-1;VACUNA ANTITETANICA;;FUNZA II;36.000
VAC-1;VACUNA ANTITETANICA;;GIRARDOT;35.300
VAC-1;VACUNA ANTITETANICA;;IBAGUE;35.100
VAC-1;VACUNA ANTITETANICA;;IPIALES I;37.300
VAC-1;VACUNA ANTITETANICA;;MADRID II;36.000
VAC-1;VACUNA ANTITETANICA;;MANIZALES 3;28.750
VAC-1;VACUNA ANTITETANICA;;MONTELIBANO;34.250
VAC-1;VACUNA ANTITETANICA;;MONTERIA;49.950
VAC-1;VACUNA ANTITETANICA;;MOSQUERA;37.000
VAC-1;VACUNA ANTITETANICA;;NEIVA;47.400
VAC-1;VACUNA ANTITETANICA;;PASTO;32.650
VAC-1;VACUNA ANTITETANICA;;PEREIRA;40.900
VAC-1;VACUNA ANTITETANICA;;PITALITO;39.550
VAC-1;VACUNA ANTITETANICA;;POPAYAN;32.700
VAC-1;VACUNA ANTITETANICA;;PUERTO ASIS;59.150
VAC-1;VACUNA ANTITETANICA;;PUERTO BERRIO;32.000
VAC-1;VACUNA ANTITETANICA;;PUERTO CARREÑO;67.250
VAC-1;VACUNA ANTITETANICA;;PUERTO GAITAN;28.000
VAC-1;VACUNA ANTITETANICA;;PUERTO TEJADA;33.200
VAC-1;VACUNA ANTITETANICA;;QUIBDO;31.000
VAC-1;VACUNA ANTITETANICA;;RIOHACHA;129.500
VAC-1;VACUNA ANTITETANICA;;SAN GIL;50.150
VAC-1;VACUNA ANTITETANICA;;SANTA MARTA;57.150
VAC-1;VACUNA ANTITETANICA;;SINCELEJO;34.150
VAC-1;VACUNA ANTITETANICA;;SOACHA;43.900
